ktax.id	tax.id	kegg.code	scientific.name	common.name	entrez.gnodes	kegg.geneid	ncbi.geneid	ncbi.proteinid	uniprot
T03021	9	bapg	Buchnera aphidicola G002 (Myzus persicae)		0	BUMPG002_CDS00454	NA	AHG61378	NA
T03022	9	bapu	Buchnera aphidicola USDA (Myzus persicae)		0	BUMPUSDA_CDS00399	NA	AHG60177	W0P424
T03023	9	bapw	Buchnera aphidicola W106 (Myzus persicae)		0	BUMPW106_CDS00177	NA	AHG60553	NA
T00087	9	bas	Buchnera aphidicola Sg (Schizaphis graminum)		0	BUsg_189	NA	AAM67754	Q8K9U8
T00111	9	bab	Buchnera aphidicola Bp (Baizongia pistaciae)		0	bbp_168	NA	AAO26901	Q89AS4
T00423	9	bcc	Buchnera aphidicola BCc		0	BCc_110	NA	ABJ90587	Q057W2
T01528	9	baj	Buchnera aphidicola (Cinara tujafilina)		0	BCTU_093	NA	AEH39684	F7WZ34
T04764	9	baph	Buchnera aphidicola (Aphis glycines)		0	IX46_02795	NA	ALD15466	A0A0M3RSM4
T00101	51229	wbr	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis		0	surE	NA	BAC24453	Q8D2P7
T01747	51229	wgl	Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitan		0	WIGMOR_0244	NA	AFA41086	H6Q4M6
T01195	553	pam	Pantoea ananatis LMG 20103		0	PANA_0760	NA	ADD75927	D4GK98
T01728	553	plf	Pantoea ananatis LMG 5342		0	PANA5342_2219	NA	CCF09612	NA
T01969	553	paj	Pantoea ananatis AJ13355		0	PAJ_0080	NA	BAK10160	A0A0H3L0E1
T01970	553	paq	Pantoea ananatis PA13		0	PAGR_g1043	NA	AER31574	NA
T01326	470934	pva	Pantoea vagans C9-1		0	Pvag_2088	NA	ADO10268	E1SJT6
T04302	470934	pagg	Pantoea vagans FDAARGOS_160		0	AL522_19410	NA	AMG59617	A0A7U4Q9W5
T01386	592316	pao	Pantoea sp. At-9b		0	Pat9b_1518	NA	ADU68835	E6W871
T03331	1076550	kln	Pantoea rwandensis		0	LH22_17350	NA	AIR87133	NA
T03464	1484158	pant	Pantoea sp. PSNIH1		0	PSNIH1_02800	NA	AIX49247	A0A7U4I272
T03514	1484157	panp	Pantoea sp. PSNIH2		0	PSNIH2_13735	NA	AIX74727	NA
T02865	1235990	hhs	Candidatus Pantoea carbekii		0	HHS_02820	NA	BAO00252	U3U7A8
T03853	1235990	pck	Candidatus Pantoea carbekii US		0	BMSBPS_0450	NA	AKC32250	A0A7U5D1B6
T04739	549	pagc	Pantoea agglomerans C410P1		0	BEE12_10175	NA	AOE40180	A0A6B3IWX9
T04970	66269	pstw	Pantoea stewartii subsp. stewartii		0	DSJ_01870	NA	ARF48242	H3RJ34
T05014	1891675	palh	Pantoea alhagi		0	B1H58_13805	NA	ARJ42996	A0A1W6B7C5
T06053	2575375	pans	Pantoea sp. SO10		0	FCN45_05765	NA	QCP58906	A0A7Z2H1X5
T06282	470933	pey	Pantoea eucalypti		0	EE896_06090	NA	QGF26437	NA
T06714	59814	pdis	Pantoea dispersa		0	D8B20_14475	NA	QDY43010	A0A518XFM1
T07862	472693	per	Pantoea eucrina		0	LAC65_13535	NA	UBB12800	NA
T05418	665914	pgz	Mixta gaviniae		0	C2E15_18245	NA	AUX94820	A0A2L0IJR6
T05419	665913	pcd	Mixta calida		0	C2E16_16710	NA	AUY26376	NA
T06391	1615494	mint	Mixta intestinalis		0	C7M51_02522	NA	QHM72213	A0A6P1Q0T2
T06402	1458355	mthi	Mixta theicola		0	C7M52_00523	NA	QHM74587	NA
T04873	53336	tci	Tatumella citrea		0	A7K98_05525	NA	ARU93295	A0A1Y0L6B7
T05493	82987	tpty	Tatumella ptyseos		0	NCTC11468_03859	NA	SQK77496	A0A2X5NWA8
T00149	2218628	plu	Photorhabdus laumondii subsp. laumondii TTO1		0	plu0096	NA	CAE12391	Q7NA49
T05478	2218628	plum	Photorhabdus laumondii subsp. laumondii DSPV002N		0	A4R40_03270	NA	AWK40608	A0A6L9JK45
T00941	291112	pay	Photorhabdus asymbiotica		0	PAU_01735	NA	CAQ83827	C7BTH2
T03944	230089	ptt	Photorhabdus thracensis		0	VY86_04880	NA	AKH62772	A0A0F7LLR9
T07392	171438	pakh	Photorhabdus akhurstii		0	B0X70_23585	NA	QXF36336	NA
T08000	29488	plui	Photorhabdus luminescens		0	CE143_23625	NA	UJD77679	NA
T00753	584	pmr	Proteus mirabilis HI4320		0	PMI2413	NA	CAR44770	B4EWA1
T02789	584	pmib	Proteus mirabilis BB2000		0	BB2000_2878	NA	AGS61326	NA
T04093	584	pvl	Proteus mirabilis CYPV1		0	AOB99_08460	NA	ALE25405	A0A1Z1SVW9
T05486	585	pvg	Proteus vulgaris		0	CRN77_00150	NA	ATM98221	A0A857SIY8
T05854	183417	phau	Proteus hauseri		0	PH4a_03190	NA	QAV22402	A0A410X6Y4
T06244	1921565	prot	Proteus sp. CD3		0	BTA34_03100	NA	QEZ91400	NA
T06419	1987580	pcol	Proteus columbae		0	F1325_06765	NA	QHN10175	A0A6I7D5Y1
T06330	1574161	pcib	Proteus terrae subsp. cibarius		0	F9282_11415	NA	QGW03564	NA
T07624	102862	ppee	Proteus penneri		0	I6G31_07740	NA	QPT35245	NA
T01186	40576	xbo	Xenorhabdus bovienii SS-2004		0	XBJ1_2583	NA	CBJ81707	D3V795
T03845	40576	xbv	Xenorhabdus bovienii CS03		0	XBW1_4008	NA	CDM91364	A0A0B6XFV1
T01274	628	xne	Xenorhabdus nematophila ATCC 19061		0	XNC1_4067	NA	CBJ92092	D3VCQ7
T03752	628	xnm	Xenorhabdus nematophila AN6/1		0	XNC2_1894	NA	CEK22888	NA
T03784	351671	xdo	Xenorhabdus doucetiae		0	XDD1_3169	NA	CDG18868	A0A068QV66
T03805	40577	xpo	Xenorhabdus poinarii		0	XPG1_2860	NA	CDG22507	A0A068R5E9
T04538	351679	xho	Xenorhabdus hominickii		0	A9255_17955	NA	AOM42275	A0A2G0QGJ5
T07176	290110	xbu	Xenorhabdus budapestensis		0	HGO23_15840	NA	QTL39277	NA
T02042	588	psi	Providencia stuartii MRSN 2154		0	S70_05300	NA	AFH92936	A0A140NLA7
T03282	588	psx	Providencia stuartii ATCC 33672		0	DR96_3375	NA	AIN63773	A0A379GM49
T04734	588	psta	Providencia stuartii BE2467		0	BGK56_03320	NA	APG50026	A0A379H1Q1
T04571	587	prg	Providencia rettgeri		0	RB151_009870	NA	APC10691	A0A1J0E425
T05107	126385	pala	Providencia alcalifaciens		0	CO695_12670	NA	ATG17108	NA
T05509	333962	phei	Providencia heimbachae		0	NCTC12003_01069	NA	SQH12379	NA
T05654	2027290	prq	Providencia huaxiensis		0	CYG50_02355	NA	AXH60949	A0A345LS59
T06047	158850	prj	Providencia rustigianii		0	NCTC6933_00597	NA	VEB63578	NA
T06449	333965	pvc	Providencia vermicola		0	G3341_18255	NA	QIC17497	A0A8E4AAB2
T02496	582	mmk	Morganella morganii		0	MU9_2500	NA	AGG31545	J7TFV3
T04248	634113	asy	Candidatus Arsenophonus lipoptenae		0	AUT07_00458	NA	AMA65028	A0A0X9VVI8
T05672	235559	aen	Arsenophonus endosymbiont of Aleurodicus dispersus		0	ARADI_0705	NA	VAY02519	A0A3B1DZ49
T05992	638	ans	Arsenophonus nasoniae		0	ArsFIN_26180	NA	QBY44042	A0A4P7L554
T07584	1231049	aed	Arsenophonus endosymbiont of Aphis craccivora		0	E3U36_08785	NA	QLK88142	A0A7D6HQ46
T07906	1541805	aet	Arsenophonus endosymbiont of Apis mellifera		0	LDL57_04835	NA	UBX29961	NA
T07971	158849	mwi	Moellerella wisconsensis		0	MNY66_02490	NA	UNH42899	NA
T00912	67780	eic	Edwardsiella ictaluri		0	NT01EI_2063	NA	ACR69239	C5BDC2
T01121	636	etr	Edwardsiella tarda EIB202		0	ETAE_0853	NA	ACY83698	D0ZDJ3
T02091	636	etd	Edwardsiella tarda FL6-60		0	ETAF_0031	NA	ADM40154	A0A0H3DNN4
T03245	1821960	ete	Edwardsiella anguillarum		0	ETEE_1857	NA	AIJ08304	A0A076LRS0
T02509	1263550	etc	Edwardsiella piscicida C07-087		0	ETAC_04925	NA	AGH73112	NA
T03991	1578828	edw	Edwardsiella sp. EA181011		0	QY76_00455	NA	AKM46001	NA
T04005	1650654	edl	Edwardsiella sp. LADL05-105		0	AAZ33_05610	NA	AKR77253	NA
T04508	93378	eho	Edwardsiella hoshinae		0	A9798_01585	NA	AOV95763	A0A376D8S4
T03425	569	hav	Hafnia alvei		0	AT03_06125	NA	AIU72011	A0A097QZU4
T05667	546367	hpar	Hafnia paralvei		0	AL518_03925	NA	AMH17247	A0A2A2M7Z3
T04310	82983	opo	Obesumbacterium proteus		0	DSM2777_16270	NA	AMO82452	A0A806Z4L8
T05491	2172103	lpv	Limnobaculum parvum		0	HYN51_03315	NA	AWH87678	A0A2Y9TVB8
T03952	82985	pfq	Pragia fontium		0	QQ39_03150	NA	AKJ41204	A0A0G3CGU4
T06157	2498113	prag	Jinshanibacter zhutongyuii		0	EKN56_11400	NA	QBH96948	A0A411WLA6
T05503	158841	lri	Leminorella richardii		0	NCTC12151_02295	NA	SQI41720	A0A2X4V8T3
T00001	727	hin	Haemophilus influenzae Rd KW20 (serotype d)		0	HI_0260	NA	AAC21925	P44598
T00248	727	hit	Haemophilus influenzae 86-028NP (nontypeable)		0	NTHI0263	NA	AAX87232	Q4QP15
T00543	727	hip	Haemophilus influenzae PittEE (nontypeable)		0	CGSHiEE_01995	NA	ABQ97870	A5UE24
T00544	727	hiq	Haemophilus influenzae PittGG (nontypeable)		0	CGSHiGG_01010	NA	ABQ99297	A5UEU2
T01395	727	hif	Haemophilus influenzae F3031 (nontypeable)		0	HIBPF_05810	NA	CBY80760	E7A3Y7
T01400	727	hil	Haemophilus influenzae F3047 (nontypeable)		0	HICON_07980	NA	CBY86264	NA
T01720	727	hiu	Haemophilus influenzae 10810 (serotype b)		0	HIB_19200	NA	CBW30105	NA
T01980	727	hie	Haemophilus influenzae R2846 (nontypeable)		0	R2846_0032	NA	ADO95498	NA
T01981	727	hiz	Haemophilus influenzae R2866 (nontypeable)		0	R2866_0224	NA	ADO80214	A0A806DR06
T02839	727	hik	Haemophilus influenzae KR494 (serotype f)		0	HifGL_001286	NA	AGV12089	NA
T03436	727	hia	Haemophilus influenzae CGSHiCZ412602		0	H733_1701	NA	AIB46515	NA
T03485	727	hih	Haemophilus influenzae Hi375		0	NF38_01760	NA	AIT66990	A0A0C5F316
T03720	727	hiw	Haemophilus influenzae 477		0	NTHI477_00214	NA	AJO87263	A0A0D0II67
T03721	727	hic	Haemophilus influenzae C486		0	NTHIC486_00588	NA	AJO89333	A0A0C5F677
T03722	727	hix	Haemophilus influenzae 723		0	NTHI723_00729	NA	AJO91189	A0A2S9S5E1
T01605	729	hpr	Haemophilus parainfluenzae		0	PARA_13180	NA	CBW15420	E1W4X7
T00135	730	hdu	Haemophilus ducreyi		0	HD_1424	NA	AAP96230	Q7VLK5
T05707	712310	hay	Haemophilus sp. oral taxon 036		0	C3V42_07535	NA	AVM60477	NA
T06001	249188	hpit	Haemophilus pittmaniae		0	NCTC13334_01255	NA	SNV79140	NA
T06216	726	hhz	Haemophilus haemolyticus		0	NCTC10839_01254	NA	SQH97344	A0A2X4UHI3
T06550	197575	haeg	Haemophilus aegyptius		0	NCTC8502_00742	NA	SQH36251	NA
T06595	735	hpaa	Haemophilus parahaemolyticus		0	E5Q53_00945	NA	QEN10137	NA
T08114	2582921	hsem	Haemophilus seminalis		0	L3077_00380	NA	UJZ89992	NA
T00825	738	hap	Glaesserella parasuis SH0165		0	HAPS_0934	NA	ACL32561	B8F5F9
T02697	738	hpaz	Glaesserella parasuis ZJ0906		0	K756_11700	16166420	AGO17425	A0A806JEQ2
T03301	738	hpas	Glaesserella parasuis SH03		0	JL26_00725	NA	AIK16465	A0A6I5WMM9
T03312	738	hpak	Glaesserella parasuis KL0318		0	JT17_03740	NA	AIK89914	A0A859IEI2
T05643	2030797	gle	Glaesserella sp. 15-184		0	CJD39_04615	NA	AUI65899	NA
T00386	731	hso	Histophilus somni 129PT		0	HS_1201	NA	ABI25476	Q0I3U5
T00673	731	hsm	Histophilus somni 2336		0	HSM_0161	NA	ACA31374	B0UVM2
T00046	747	pmu	Pasteurella multocida subsp. multocida Pm70		0	PM1285	NA	AAK03369	Q9CLF0
T01776	747	pmv	Pasteurella multocida subsp. multocida HN06		0	PMCN06_0293	NA	AFF23549	NA
T02057	747	pul	Pasteurella multocida subsp. multocida 3480		0	NT08PM_1530	NA	AFI46646	NA
T01729	747	pmp	Pasteurella multocida 36950		0	Pmu_02570	NA	AET15200	NA
T03322	747	pmul	Pasteurella multocida ATCC 43137		0	DR93_1137	NA	AIN49332	A0A1E3XKV8
T05467	754	pdag	Pasteurella dagmatis		0	4362423_01372	NA	SNV72875	NA
T06668	97481	psky	Pasteurella skyensis		0	A6B44_10605	NA	QLB23620	NA
T07499	2827233	patl	Pasteurella atlantica		0	KGI96_06715	NA	QVE20062	NA
T07908	753	pcai	Pasteurella canis		0	K7G93_000493	NA	UEC23741	NA
T00201	157673	msu	Mannheimia succiniciproducens		0	MS0968	NA	AAU37575	Q65TY5
T06488	653940	bsun	Basfia succiniciproducens		0	A4G13_02610	NA	QIM68359	NA
T02522	75985	mht	Mannheimia haemolytica USDA-ARS-USMARC-185		0	D648_12560	NA	AGI35260	NA
T02523	75985	mhq	Mannheimia haemolytica USDA-ARS-USMARC-183		0	D650_22940	NA	AGI33563	NA
T03786	75985	mhat	Mannheimia haemolytica USDA-ARS-USMARC-184		0	B824_9200	NA	AJE07715	NA
T02635	75985	mhx	Mannheimia haemolytica M42548		0	MHH_c24090	NA	AGK02847	NA
T02746	75985	mhae	Mannheimia haemolytica D153		0	F382_12340	NA	AGQ26692	NA
T02747	75985	mham	Mannheimia haemolytica D171		0	J450_00990	NA	AGQ37497	NA
T02748	75985	mhao	Mannheimia haemolytica D174		0	J451_10185	NA	AGQ41809	NA
T02758	75985	mhal	Mannheimia haemolytica USMARC_2286		0	N220_06610	NA	AGR73742	NA
T03749	75985	mhaq	Mannheimia haemolytica 89010807N		0	WC39_03460	NA	AKA12703	A0A249A259
T03750	75985	mhay	Mannheimia haemolytica 89010807N lktA-		0	VK67_11310	NA	AKA14825	A0A249A259
T03026	1432056	mvr	Mannheimia sp. USDA-ARS-USMARC-1261		0	X781_16400	NA	AHG73787	W0Q687
T03027	85404	mvi	Mannheimia varigena USDA-ARS-USMARC-1296		0	X808_12230	NA	AHG75746	W0QB50
T03028	85404	mvg	Mannheimia varigena USDA-ARS-USMARC-1312		0	X874_8670	NA	AHG77503	NA
T03029	85404	mve	Mannheimia varigena USDA-ARS-USMARC-1388		0	X875_70	NA	AHG78629	NA
T06423	2679994	mann	Mannheimia ovis		0	GM695_08175	NA	QHB18002	A0A857EUH8
T06759	85402	mgra	Mannheimia granulomatis		0	A4G16_04160	NA	QIM66620	A0A6G8JHF3
T07212	2770636	mbos	Mannheimia bovis		0	ICJ55_06400	NA	QNS14396	A0A7H1C091
T07233	111844	mpeg	Mannheimia pernigra		0	HV560_02405	NA	QLB41769	NA
T00476	715	apl	Actinobacillus pleuropneumoniae L20 (serotype 5b)		0	APL_0593	NA	ABN73695	A3MZV9
T00644	715	apj	Actinobacillus pleuropneumoniae JL03 (serotype 3)		0	APJL_1193	NA	ABY69749	B0BQB4
T00717	715	apa	Actinobacillus pleuropneumoniae AP76 (serotype 7)		0	APP7_0258	NA	ACE60910	B3H098
T00558	67854	asu	Actinobacillus succinogenes		0	Asuc_0834	NA	ABR74204	A6VMK7
T02262	716	asi	Actinobacillus suis H91-0380		0	ASU2_02535	NA	AFU18649	K0G4Y1
T03246	716	ass	Actinobacillus suis ATCC 33415		0	ASU1_05865	NA	AIJ31436	NA
T03501	718	aeu	Actinobacillus equuli subsp. equuli		0	ACEE_09455	NA	AIZ79976	A0A0A7MMI2
T05443	189834	apor	Actinobacillus porcitonsillarum		0	DDU33_05495	NA	AWI50966	A0A2U8FKE1
T05940	51049	aio	Actinobacillus indolicus		0	EXH44_08040	NA	QBQ64168	A0A4P7CGN9
T06572	51161	adp	Actinobacillus delphinicola		0	NCTC12871_01628	NA	VEJ10120	A0A448TW19
T06678	720	alig	Actinobacillus lignieresii		0	NCTC10568_00825	NA	VEB26100	NA
T00929	732	aap	Aggregatibacter aphrophilus NJ8700		0	NT05HA_0828	NA	ACS97217	NA
T04521	732	aaz	Aggregatibacter aphrophilus W10433		0	ADJ80_01160	NA	AKU62471	A0A3M6PGP4
T00993	714	aat	Aggregatibacter actinomycetemcomitans D11S-1		0	D11S_0509	NA	ACX81919	NA
T01651	714	aao	Aggregatibacter actinomycetemcomitans ANH9381		0	ANH9381_0913	NA	AEW76909	A0A806G9I7
T02046	714	aan	Aggregatibacter actinomycetemcomitans D7S-1		0	D7S_01858	NA	AFI87585	NA
T03184	714	aah	Aggregatibacter actinomycetemcomitans HK1651		0	CF65_01830	NA	AHN72090	X2K1T5
T04531	714	aacn	Aggregatibacter actinomycetemcomitans NUM4039		0	AANUM_0426	NA	BAS47657	NA
T04753	714	aact	Aggregatibacter actinomycetemcomitans 624		0	ACT75_00955	NA	AMQ93197	A0A142FXR7
T06075	739	aseg	Aggregatibacter segnis		0	NCTC10977_01533	NA	SQH64982	NA
T01482	750	gan	Gallibacterium anatis		0	UMN179_00176	NA	AEC16213	F4HAQ1
T02504	47735	bto	Bibersteinia trehalosi USDA-ARS-USMARC-192		0	WQG_20550	NA	AGH39332	M4RLV8
T03017	47735	btre	Bibersteinia trehalosi USDA-ARS-USMARC-188		0	F542_10950	NA	AHG81813	A0A4V7I9X2
T03018	47735	btrh	Bibersteinia trehalosi USDA-ARS-USMARC-189		0	F543_12390	NA	AHG84103	NA
T03019	47735	btra	Bibersteinia trehalosi USDA-ARS-USMARC-190		0	F544_11440	NA	AHG86372	W0R7E0
T05728	728	apag	Avibacterium paragallinarum		0	EIA51_04875	NA	AZI14011	A0A0F5EQM9
T06626	762	avt	Avibacterium volantium		0	NCTC3438_01862	NA	VEB24998	A0A3S4IDF1
T05800	758	rpne	Rodentibacter pneumotropicus		0	NCTC8284_00368	NA	VEH65233	A0A3S4XRL1
T06473	1906744	rhey	Rodentibacter heylii		0	FEE42_02590	NA	QIA76319	A0A1V3KJC8
T07810	2778911	rhae	Rodentibacter haemolyticus		0	IHV77_00035	NA	QPB42557	NA
T06287	1032623	ooi	Otariodibacter oris		0	A6A10_06290	NA	QGM81040	NA
T06481	123824	fcl	Frederiksenia canicola		0	A4G17_00525	NA	QIM64040	NA
T06663	109472	bhud	Bisgaardia hudsonensis		0	A6A11_09565	NA	QLB13839	NA
T05989	749	paet	Pasteurella aerogenes		0	NCTC13378_01288	NA	VEG71347	A0A448K392
T00033	2371	xfa	Xylella fastidiosa 9a5c		0	XF_0458	NA	AAF83268	Q9PG44
T00113	2371	xft	Xylella fastidiosa Temecula1		0	PD_0650	NA	AAO28521	Q87DN2
T00677	2371	xfm	Xylella fastidiosa M12		0	Xfasm12_1589	NA	ACA12498	B0U4U5
T00692	2371	xfn	Xylella fastidiosa M23		0	XfasM23_0875	NA	ACB92311	B2I4L6
T01979	2371	xff	Xylella fastidiosa subsp. fastidiosa GB514		0	XFLM_03520	NA	ADN62682	NA
T03317	2371	xfl	Xylella fastidiosa MUL0034		0	P303_12700	NA	AIC13451	A0A060HIY9
T03318	2371	xfs	Xylella fastidiosa subsp. sandyi Ann-1		0	D934_05480	NA	AIC09854	A0A060GZF2
T04925	2371	xfh	Xylella fastidiosa Hib4		0	XFHB_04385	NA	ALR07684	A0A1L2B437
T05568	1444770	xtw	Xylella taiwanensis		0	AB672_08970	NA	AXI84057	Z9JM55
T00083	339	xcc	Xanthomonas campestris pv. campestris ATCC 33913		0	XCC3291	NA	AAM42561	Q8P5P5
T00247	339	xcb	Xanthomonas campestris pv. campestris 8004		0	XC_0289	NA	AAY47375	A0A0H2X4F8
T00759	339	xca	Xanthomonas campestris pv. campestris B100		0	xcc-b100_1006	NA	CAP50354	B0RPG9
T01872	339	xcp	Xanthomonas campestris pv. raphani		0	XCR_3262	NA	AEL08125	G0CBI5
T00288	456327	xcv	Xanthomonas campestris pv. vesicatoria		0	XCV1582	NA	CAJ23221	Q3BVA0
T01616	456327	xax	Xanthomonas axonopodis pv. citrumelo F1		0	XACM_2610	NA	AEO42866	NA
T00084	346	xac	Xanthomonas citri pv. citri 306		0	XAC2961	NA	AAM37806	Q8PID7
T02519	346	xci	Xanthomonas citri subsp. citri Aw12879		0	XCAW_03353	NA	AGI09128	NA
T03584	346	xct	Xanthomonas citri subsp. citri A306		0	J151_03764	NA	AJD70170	NA
T03894	346	xcj	Xanthomonas citri subsp. citri UI6		0	J158_00631	NA	AJY85059	NA
T03733	346	xcu	Xanthomonas citri pv. citri UI7		0	J159_01375	NA	AJY81359	A0A0U5G6G8
T03734	346	xcn	Xanthomonas citri pv. citri NT17		0	J169_03731	NA	AJY92520	A0A0U5BY21
T03779	346	xcw	Xanthomonas citri pv. citri MN10		0	J162_03557	NA	AJZ05667	A0A0U5FHC8
T03780	346	xcr	Xanthomonas citri pv. citri MN11		0	J163_00423	NA	AJY98173	A0A0U5FHG3
T03735	346	xcm	Xanthomonas citri pv. citri MN12		0	J164_01289	NA	AJY94592	A0A0U5BQZ9
T03781	346	xcf	Xanthomonas citri pv. citri mf20		0	J172_02451	NA	AJZ09004	A0A0U5FFW3
T03094	346	xfu	Xanthomonas citri pv. fuscans		0	XFF4834R_chr10360	NA	CDF60655	A0A2H1SR06
T02500	53413	xao	Xanthomonas axonopodis Xac29-1		0	XAC29_07765	NA	AGH77045	M4U9F0
T00360	347	xom	Xanthomonas oryzae pv. oryzae MAFF 311018		0	XOO2393	NA	BAE69148	Q2P2S9
T00235	347	xoo	Xanthomonas oryzae pv. oryzae KACC 10331		0	XOO4362	NA	AAW77616	Q5GUK7
T00763	347	xop	Xanthomonas oryzae pv. oryzae PXO99A		0	PXO_02371	NA	ACD60662	A0A0K0GP38
T03765	347	xoy	Xanthomonas oryzae pv. oryzae PXO86		0	AZ54_05150	NA	AJQ82091	NA
T01873	347	xor	Xanthomonas oryzae pv. oryzicola BLS256		0	XOC_0965	NA	AEQ95171	G7TEJ2
T03868	347	xoz	Xanthomonas oryzae pv. oryzicola CFBP7342		0	BE73_06565	NA	AJQ86800	NA
T01160	29447	xal	Xanthomonas albilineans		0	XALC_1157	NA	CBA15672	D2UD87
T03566	56458	xsa	Xanthomonas sacchari		0	SB85_06505	NA	AJC45463	A0A0A8DUK9
T03961	343	xtn	Xanthomonas translucens pv. undulosa		0	FD63_03255	NA	AKK66566	A0A0G3LHW7
T04667	48664	xfr	Xanthomonas fragariae		0	BER92_03425	NA	AOD13948	A0A1Y6HAH3
T04741	56460	xve	Xanthomonas vesicatoria		0	BJD12_07670	NA	APP75158	F0BJ51
T04778	442694	xpe	Xanthomonas perforans		0	BJD13_15505	NA	APP00305	A0A0G8WZS5
T05082	56454	xhr	Xanthomonas hortorum		0	XJ27_17190	NA	ASW47503	NA
T04668	56454	xga	Xanthomonas hortorum pv. gardneri		0	BI317_04180	NA	APP83498	NA
T05156	1985254	xph	Xanthomonas phaseoli		0	XppCFBP6546_10400	NA	ATS30153	A0A0A6TTY9
T05388	56459	xva	Xanthomonas vasicola pv. vasculorum		0	C7V42_08635	NA	AVQ06666	NA
T06033	1680158	xan	Xanthomonas sp. ISO98C4		0	AC801_12290	NA	AZU30605	A0A3T0FZA2
T06096	56448	xar	Xanthomonas arboricola		0	XB05_21405	NA	AKC81014	A0A0E3YRA7
T06345	56455	xhy	Xanthomonas hyacinthi		0	FZ025_08235	NA	QGY76642	NA
T06553	56453	xcz	Xanthomonas cucurbitae		0	EBN15_12455	NA	QHG87626	A0A6P1L5Q7
T06965	56464	xth	Xanthomonas theicola		0	G4Q83_10750	NA	QNH25123	NA
T07902	2259622	xeu	Xanthomonas euroxanthea		0	XSP_002107	NA	CAD1791898	A0A6V7MV10
T07925	2775159	xhd	Xanthomonas hydrangeae		0	LMG31886_16680	NA	CAD7732096	NA
T00718	40324	sml	Stenotrophomonas maltophilia K279a		0	Smlt0248	NA	CAQ43853	B2FI65
T00733	40324	smt	Stenotrophomonas maltophilia R551-3		0	Smal_3099	NA	ACF52798	B4ST07
T01596	40324	buj	Stenotrophomonas maltophilia JV3		0	BurJV3_3699	NA	AEM53012	NA
T02061	40324	smz	Stenotrophomonas maltophilia D457		0	SMD_3443	NA	CCH13959	NA
T04107	128780	sacz	Stenotrophomonas acidaminiphila		0	AOT14_23220	NA	ALJ28690	A0A0R0DSF6
T04408	1793721	stek	Stenotrophomonas sp. KCTC 12332		0	AXG53_04825	NA	AMJ56040	A0A126NGF7
T04500	216778	srh	Stenotrophomonas rhizophila		0	BAY15_1492	NA	AOA71926	A0A1B2N2X6
T04630	1904944	slm	Stenotrophomonas sp. LM091		0	BIZ42_15970	NA	AOX64368	A0A1D8YFR1
T04963	2005046	sten	Stenotrophomonas sp. WZN-1		0	CCR98_05885	NA	ARZ73720	A0A1Z2LHC8
T05384	1827305	stem	Stenotrophomonas sp. MYb57		0	CLM74_19200	NA	AVJ34765	NA
T06051	2282124	stes	Stenotrophomonas sp. ASS1		0	MG068_08920	NA	QBL40624	NA
T07128	2045451	sinc	Stenotrophomonas indicatrix		0	DAIF1_32290	NA	QBR45645	NA
T07567	487698	spaq	Stenotrophomonas pavanii		0	STNY_R07900	NA	BCX42630	A0A8D5X384
T01403	314722	psu	Pseudoxanthomonas suwonensis 11-1		0	Psesu_2353	NA	ADV28187	E6WVI8
T04241	314722	psuw	Pseudoxanthomonas suwonensis J1		0	WQ53_04370	NA	AKC86120	A0A0E3UMK6
T01643	415229	psd	Pseudoxanthomonas spadix		0	DSC_13450	NA	AER57334	G7UT88
T06805	128785	pmex	Pseudoxanthomonas mexicana		0	H4W19_17340	NA	QND80051	A0A7G6UM04
T07964	69284	pjp	Pseudoxanthomonas japonensis		0	LAG73_01380	NA	UBB25772	NA
T08066	266062	pdd	Pseudoxanthomonas daejeonensis		0	MNQ95_03280	NA	UNK59003	NA
T04154	84531	lab	Lysobacter antibioticus 76		0	LA76x_3695	NA	ALN81817	A0A0S2DTL5
T04526	84531	laq	Lysobacter antibioticus ATCC 29479		0	GLA29479_541	NA	ALN61426	A0A0S2DYG1
T04162	435897	lcp	Lysobacter capsici		0	LC55x_1334	NA	ALN84625	A0A0S2FMB2
T04163	262324	lgu	Lysobacter gummosus		0	LG3211_1679	NA	ALN90655	A0A0S2G491
T04371	69	lez	Lysobacter enzymogenes C3		0	GLE_4514	NA	ALN59855	A0A0S2DNH3
T04598	69	lem	Lysobacter enzymogenes M497-1		0	LEN_3978	NA	BAV99465	A0A1J1EB19
T05495	1605891	lmb	Lysobacter maris		0	C9I47_2725	NA	AWV08401	A0A2U9T766
T05586	2290922	lyt	Lysobacter sp. TY2-98		0	DWG18_01705	NA	AXK71126	A0A345ZHA1
T05527	2698682	lue	Lysobacter oculi		0	DCD74_07395	NA	AXA84530	A0A344J670
T06167	2591633	lyj	Lysobacter alkalisoli		0	FKV23_12370	NA	QDH70786	A0A514BTT7
T06337	453783	lsol	Lysobacter soli		0	GOY17_03650	NA	QGW64091	A0A6I6GG37
T07218	2763317	lsx	Lysobacter solisilvae		0	H8B22_03265	NA	QNP41259	A0A7H0FYZ3
T07237	2795387	lare	Lysobacter arenosi		0	HIV01_002095	NA	QSX75372	NA
T07483	2675059	lhx	Lysobacter helvus		0	LYSHEL_03690	NA	BCT94498	NA
